Date,Last Price,Volume,SMAVG (15)
2023-07-18 18:30:00,101.31,800056,944156

2023-07-18 18:00:00,101.31,891632,922561

2023-07-18 17:30:00,101.18,1019435,900672

2023-07-18 17:00:00,101.475,1086155,875454

2023-07-18 16:30:00,101.65,870040,854367

2023-07-18 16:00:00,102.14,823509,856648

2023-07-18 15:30:00,101.91,885693,868269

2023-07-18 15:00:00,101.72,912571,915797

2023-07-18 14:30:00,101.68,2033285,1093983

2023-07-17 20:30:00,101.37,1796663,1034407

2023-07-17 20:00:00,101.57,664384,979054

2023-07-17 19:30:00,101.46,662465,1013222

2023-07-17 19:00:00,101.51,641073,1051528

2023-07-17 18:30:00,101.255,547188,1107245

2023-07-17 18:00:00,101.09,528188,1162772

2023-07-17 17:30:00,100.855,476140,1232234

2023-07-17 17:00:00,100.505,563287,1265937

2023-07-17 16:30:00,100.40,641173,1302072

2023-07-17 16:00:00,100.82,769850,1381293

2023-07-17 15:30:00,100.965,904246,1411919

2023-07-17 15:00:00,100.8337,997836,1507836

2023-07-17 14:30:00,100.65,1598613,1622111

2023-07-14 20:30:00,100.96,3585357,1585062

2023-07-14 20:00:00,100.92,1139639,1427624

2023-07-14 19:30:00,100.965,966366,1411536

2023-07-14 19:00:00,101.00,1176904,1400790

2023-07-14 18:30:00,101.18,1237059,1386778

2023-07-14 18:00:00,100.72,1476829,1379189

2023-07-14 17:30:00,101.095,1380089,1332863

2023-07-14 17:00:00,101.47,1570114,1321257

2023-07-14 16:30:00,102.09,981690,1297943

2023-07-14 16:00:00,102.33,1105318,1323834

2023-07-14 15:30:00,102.585,1829491,1428802

2023-07-14 15:00:00,102.20,1229229,1505946

2023-07-14 14:30:00,102.46,2342999,1507841

2023-07-13 20:30:00,104.58,2711969,1376470

2023-07-13 20:00:00,104.51,1042876,1219015

2023-07-13 19:30:00,104.76,1223791,1173691

2023-07-13 19:00:00,104.09,898310,1109761

2023-07-13 18:30:00,103.6984,805179,1065200

2023-07-13 18:00:00,103.535,966721,1031957

2023-07-13 17:30:00,103.645,1123230,1001666

2023-07-13 17:00:00,104.01,781937,967851

2023-07-13 16:30:00,104.31,1205999,958680

2023-07-13 16:00:00,104.33,1220398,931306

2023-07-13 15:30:00,105.425,1370062,902063

2023-07-13 15:00:00,104.99,2679836,902203

2023-07-13 14:30:00,104.81,2986653,810334

2023-07-12 20:30:00,106.52,1257648,648006

2023-07-12 20:00:00,106.41,372433,597957

2023-07-12 19:30:00,106.63,350151,596983

2023-07-12 19:00:00,106.83,363020,595504

2023-07-12 18:30:00,106.425,264838,594115

2023-07-12 18:00:00,106.46,229897,611572

2023-07-12 17:30:00,106.38,306526,628217

2023-07-12 17:00:00,106.27,512357,638882

2023-07-12 16:30:00,106.65,616013,653885

2023-07-12 16:00:00,106.46,644371,666351

2023-07-12 15:30:00,106.75,795383,665796

2023-07-12 15:00:00,107.01,781756,689346

2023-07-12 14:30:00,107.55,1372165,721721

2023-07-11 20:30:00,105.91,1301797,665744

2023-07-11 20:00:00,105.9386,551736,606349

2023-07-11 19:30:00,106.10,506913,603097

2023-07-11 19:00:00,105.95,357821,590707

2023-07-11 18:30:00,105.815,327969,606747

2023-07-11 18:00:00,105.71,342190,612918

2023-07-11 17:30:00,105.915,526693,633961

2023-07-11 17:00:00,105.61,479563,638863

2023-07-11 16:30:00,105.685,466499,646527

2023-07-11 16:00:00,105.64,737409,674139

2023-07-11 15:30:00,105.44,802996,697441

2023-07-11 15:00:00,105.24,636045,756832

2023-07-11 14:30:00,105.175,1148633,849598

2023-07-10 20:30:00,104.74,1267392,805800

2023-07-10 20:00:00,104.67,532497,753604

2023-07-10 19:30:00,104.605,410882,763258

2023-07-10 19:00:00,104.675,502949,803956

2023-07-10 18:30:00,104.429,321069,836341

2023-07-10 18:00:00,104.26,598422,881398

2023-07-10 17:30:00,104.46,420532,956702

2023-07-10 17:00:00,104.515,657836,984361

2023-07-10 16:30:00,104.40,600221,1007276

2023-07-10 16:00:00,104.005,594522,1048251

2023-07-10 15:30:00,104.09,880675,1085508

2023-07-10 15:00:00,104.01,1086945,1142128

2023-07-10 14:30:00,104.33,1693855,1215566

2023-07-07 20:30:00,103.18,2027539,1144182

2023-07-07 20:00:00,103.775,491663,1063498

2023-07-07 19:30:00,103.655,484447,1068656

2023-07-07 19:00:00,103.675,677316,1065835

2023-07-07 18:30:00,103.54,1021351,1065533

2023-07-07 18:00:00,103.91,988720,1034545

2023-07-07 17:30:00,103.60,996926,1016708

2023-07-07 17:00:00,103.29,1727983,1014649

2023-07-07 16:30:00,102.77,835423,954060

2023-07-07 16:00:00,103.035,1001551,956831

2023-07-07 15:30:00,102.70,1214846,955035

2023-07-07 15:00:00,102.94,1153374,986561

2023-07-07 14:30:00,103.11,1729978,1001860

2023-07-06 20:30:00,102.94,2188521,920350

2023-07-06 20:00:00,103.205,623084,797567

2023-07-06 19:30:00,103.369,817279,780462

2023-07-06 19:00:00,103.09,569043,743509

2023-07-06 18:30:00,103.115,442123,732656

2023-07-06 18:00:00,103.0308,672799,724440

2023-07-06 17:30:00,102.95,556530,705018

2023-07-06 17:00:00,102.54,721162,695769

2023-07-06 16:30:00,102.6225,966035,686869

2023-07-06 16:00:00,102.875,819145,664853

2023-07-06 15:30:00,103.77,876996,659094

2023-07-06 15:00:00,103.82,974603,684924

2023-07-06 14:30:00,104.42,1687740,619950

2023-07-05 20:30:00,106.91,1382856,507434

2023-07-05 20:00:00,106.57,507341,415244

2023-07-05 19:30:00,106.285,346774,418431

2023-07-05 19:00:00,106.155,366498,431665

2023-07-05 18:30:00,106.35,262991,436055

2023-07-05 18:00:00,106.24,406248,442520

2023-07-05 17:30:00,106.465,318885,451286

2023-07-05 17:00:00,106.55,381461,465244

2023-07-05 16:30:00,106.52,417804,492726

2023-07-05 16:00:00,106.55,587663,552562

2023-07-05 15:30:00,106.27,635790,621927

2023-07-05 15:00:00,106.75,732763,610920

2023-07-05 14:30:00,106.74,1264437,589276

2023-07-03 20:30:00,107.46,0,536011

2023-07-03 20:00:00,107.46,0,558286

2023-07-03 19:00:00,107.46,0,579128

2023-07-03 18:00:00,107.46,555147,606683

2023-07-03 17:30:00,107.48,545285,591639

2023-07-03 17:00:00,107.78,432349,574178

2023-07-03 16:30:00,108.2099,359975,571106

2023-07-03 16:00:00,108.22,537737,601350

2023-07-03 15:30:00,108.13,528245,606234

2023-07-03 15:00:00,107.75,793694,633989

2023-07-03 14:30:00,107.34,1315351,683192

2023-06-30 20:30:00,107.27,1628128,633225

2023-06-30 20:00:00,107.68,470690,541274

2023-06-30 19:30:00,107.74,408101,526122

2023-06-30 19:00:00,107.685,465461,515653

2023-06-30 18:30:00,107.73,334120,510095

2023-06-30 18:00:00,107.63,312636,512834

2023-06-30 17:30:00,107.605,413325,519516

2023-06-30 17:00:00,107.61,329484,518536

2023-06-30 16:30:00,107.70,283376,526563

2023-06-30 16:00:00,107.60,386263,545390

2023-06-30 15:30:00,107.63,813637,566984

2023-06-30 15:00:00,107.64,610995,568930

2023-06-30 14:30:00,107.28,944581,650024

2023-06-29 20:30:00,106.71,1531739,622259

2023-06-29 20:00:00,106.42,565842,548246

2023-06-29 19:30:00,106.085,248854,540969

2023-06-29 19:00:00,106.14,243415,547448

2023-06-29 18:30:00,106.19,251065,552025

2023-06-29 18:00:00,106.10,382092,567164

2023-06-29 17:30:00,106.24,375206,573245

2023-06-29 17:00:00,105.91,412859,581590

2023-06-29 16:30:00,105.74,398628,604438

2023-06-29 16:00:00,105.32,449892,619987

2023-06-29 15:30:00,105.58,565782,628670

2023-06-29 15:00:00,105.94,710172,650097

2023-06-29 14:30:00,105.38,842825,723324

2023-06-28 20:30:00,105.43,1827411,701890

2023-06-28 20:00:00,105.355,528101,596954

2023-06-28 19:30:00,105.41,421545,593311

2023-06-28 19:00:00,105.55,456687,584098

2023-06-28 18:30:00,105.45,346039,575478

2023-06-28 18:00:00,105.51,312069,574746

2023-06-28 17:30:00,105.46,478153,578887

2023-06-28 17:00:00,105.68,473302,579106

2023-06-28 16:30:00,105.315,500380,576175

2023-06-28 16:00:00,105.23,755577,575571

2023-06-28 15:30:00,104.39,631867,577910

2023-06-28 15:00:00,103.73,580137,589272

2023-06-28 14:30:00,103.36,887197,662590

2023-06-27 20:30:00,104.54,1808565,630848

2023-06-27 20:00:00,104.38,521317,535478

2023-06-27 19:30:00,104.12,253372,526035

2023-06-27 19:00:00,103.96,473464,535515

2023-06-27 18:30:00,103.9481,283347,529095

2023-06-27 18:00:00,103.79,327386,537889

2023-06-27 17:30:00,103.71,335054,543787

2023-06-27 17:00:00,103.70,374181,555736

2023-06-27 16:30:00,103.425,481448,563742

2023-06-27 16:00:00,103.665,429334,562383

2023-06-27 15:30:00,104.05,491318,581865

2023-06-27 15:00:00,104.36,790670,620983

2023-06-27 14:30:00,103.83,802294,683599

2023-06-26 20:30:00,104.31,1679907,663585

2023-06-26 20:00:00,104.735,411067,577718

2023-06-26 19:30:00,104.655,378008,573227

2023-06-26 19:00:00,104.57,379674,570453

2023-06-26 18:30:00,104.725,395580,580995

2023-06-26 18:00:00,104.83,377156,596305

2023-06-26 17:30:00,104.73,415252,594868

2023-06-26 17:00:00,104.50,415862,598035

2023-06-26 16:30:00,104.235,514295,608375

2023-06-26 16:00:00,103.99,494267,612278

2023-06-26 15:30:00,103.705,461060,617753

2023-06-26 15:00:00,103.805,721560,678320

2023-06-26 14:30:00,103.89,1078100,707669

2023-06-23 20:30:00,102.385,1729902,682036

2023-06-23 20:00:00,101.975,502081,588473

2023-06-23 19:30:00,101.85,391904,577657

2023-06-23 19:00:00,102.18,343703,574528

2023-06-23 18:30:00,102.15,336401,577837

2023-06-23 18:00:00,102.03,537802,574174

2023-06-23 17:30:00,101.85,625231,561850

2023-06-23 17:00:00,102.03,355596,545749

2023-06-23 16:30:00,102.20,462763,563614

2023-06-23 16:00:00,101.98,570959,566118

2023-06-23 15:30:00,101.795,572847,572179

2023-06-23 15:00:00,102.19,576386,618444

2023-06-23 14:30:00,102.53,1369565,657792

2023-06-22 20:30:00,103.26,1161799,595101

2023-06-22 20:00:00,103.20,693601,540632

2023-06-22 19:30:00,103.17,326461,513059

2023-06-22 19:00:00,103.25,339839,507478

2023-06-22 18:30:00,103.18,344966,505631

2023-06-22 18:00:00,103.495,393333,501957

2023-06-22 17:30:00,103.4201,281460,496398

2023-06-22 17:00:00,103.45,352937,513321

2023-06-22 16:30:00,103.41,383727,520612

2023-06-22 16:00:00,103.50,623574,544734

2023-06-22 15:30:00,103.87,500313,567168

2023-06-22 15:00:00,103.61,661876,618187

2023-06-22 14:30:00,103.36,1266825,713991

2023-06-21 20:30:00,103.875,1166598,665279

2023-06-21 20:00:00,104.15,429210,619107

2023-06-21 19:30:00,104.27,344757,624290

2023-06-21 19:00:00,104.27,280011,632198

2023-06-21 18:30:00,104.195,242747,646467

2023-06-21 18:00:00,104.35,312131,658695

2023-06-21 17:30:00,104.33,289863,690427

2023-06-21 17:00:00,104.4808,309936,721966

2023-06-21 16:30:00,104.555,535313,748092

2023-06-21 16:00:00,104.24,462306,757807

2023-06-21 15:30:00,104.05,745549,790854

2023-06-21 15:00:00,104.39,960085,838755

2023-06-21 14:30:00,103.42,1265596,977794

2023-06-20 20:30:00,102.76,2098932,951578

2023-06-20 20:00:00,102.675,536149,854515

2023-06-20 19:30:00,102.854,474023,847360

2023-06-20 19:00:00,103.01,506952,841267

2023-06-20 18:30:00,103.01,463379,833226

2023-06-20 18:00:00,103.075,494049,837752

2023-06-20 17:30:00,102.91,426158,836736

2023-06-20 17:00:00,102.6738,788118,840506

2023-06-20 16:30:00,102.53,762942,833478

2023-06-20 16:00:00,102.25,701831,827526

2023-06-20 15:30:00,102.61,681041,834393

2023-06-20 15:00:00,102.45,958004,1143400

2023-06-20 14:30:00,103.55,1464061,1235708

2023-06-16 20:30:00,105.17,3045681,1190730

2023-06-16 20:00:00,104.999,872353,1014501

2023-06-16 19:30:00,105.545,642981,993572

2023-06-16 19:00:00,106.23,428829,986338

2023-06-16 18:30:00,106.37,382624,983148

2023-06-16 18:00:00,106.16,386335,982667

2023-06-16 17:30:00,106.025,531271,981387

2023-06-16 17:00:00,105.81,478809,977266

2023-06-16 16:30:00,105.4408,482707,976062

2023-06-16 16:00:00,105.33,682708,980934

2023-06-16 15:30:00,105.76,673648,1005967

2023-06-16 15:00:00,105.81,804836,1071910

2023-06-16 14:30:00,105.72,5316150,1138437

2023-06-15 20:30:00,105.93,2342627,835778

2023-06-15 20:00:00,106.585,789392,726125

2023-06-15 19:30:00,106.75,402242,734215

2023-06-15 19:00:00,106.41,558427,733912

2023-06-15 18:30:00,106.40,534469,724068

2023-06-15 18:00:00,106.24,380973,716638

2023-06-15 17:30:00,106.09,375409,732204

2023-06-15 17:00:00,106.535,367131,749756

2023-06-15 16:30:00,106.56,469468,770271

2023-06-15 16:00:00,106.67,460737,789182

2023-06-15 15:30:00,106.47,555789,796883

2023-06-15 15:00:00,106.2614,1058212,819744

2023-06-15 14:30:00,106.525,1662791,821567

2023-06-14 20:30:00,105.18,1802739,736220

2023-06-14 20:00:00,105.02,776257,643547

2023-06-14 19:30:00,104.7237,697833,623012

2023-06-14 19:00:00,104.51,910746,602254

2023-06-14 18:30:00,105.03,397704,570210

2023-06-14 18:00:00,105.163,410769,572570

2023-06-14 17:30:00,105.19,423016,583555

2023-06-14 17:00:00,105.015,614464,595459

2023-06-14 16:30:00,105.23,638677,596898

2023-06-14 16:00:00,105.505,674870,590186

2023-06-14 15:30:00,106.09,753133,600138

2023-06-14 15:00:00,106.56,576243,610956

2023-06-14 14:30:00,107.22,898701,662463

2023-06-13 20:30:00,106.44,1085569,644551

2023-06-13 20:00:00,106.75,382577,607680

2023-06-13 19:30:00,106.64,412649,610950

2023-06-13 19:00:00,106.78,468225,602764

2023-06-13 18:30:00,106.90,386471,592553

2023-06-13 18:00:00,107.01,430080,591921

2023-06-13 17:30:00,107.0376,433106,584855

2023-06-13 17:00:00,106.76,575540,583729

2023-06-13 16:30:00,107.14,601580,576762

2023-06-13 16:00:00,107.38,636042,589283

2023-06-13 15:30:00,107.55,538010,634769

2023-06-13 15:00:00,108.34,824139,680164

2023-06-13 14:30:00,107.92,915408,715741

2023-06-12 20:30:00,106.445,1348853,679570

2023-06-12 20:00:00,106.12,630019,608528

2023-06-12 19:30:00,105.83,532505,591176

2023-06-12 19:00:00,105.76,431627,576109

2023-06-12 18:30:00,105.89,289856,569598

2023-06-12 18:00:00,105.915,315054,571294

2023-06-12 17:30:00,105.806,376997,577642

2023-06-12 17:00:00,105.80,324082,576994

2023-06-12 16:30:00,106.06,416226,592682

2023-06-12 16:00:00,106.39,471034,620080

2023-06-12 15:30:00,106.465,789394,626632

2023-06-12 15:00:00,106.30,1318335,659991

2023-06-12 14:30:00,106.73,1218931,648873

2023-06-09 20:30:00,107.45,1357788,592436

2023-06-09 20:00:00,107.63,372851,530418

2023-06-09 19:30:00,107.65,283215,540792

2023-06-09 19:00:00,107.43,369743,552042

2023-06-09 18:30:00,107.39,306505,545802

2023-06-09 18:00:00,107.575,333955,562172

2023-06-09 17:30:00,107.90,315301,601076

2023-06-09 17:00:00,107.72,410269,667303

2023-06-09 16:30:00,107.54,367280,677447

2023-06-09 16:00:00,107.90,559405,683041

2023-06-09 15:30:00,108.55,827188,679004

2023-06-09 15:00:00,108.10,569315,682825

2023-06-09 14:30:00,107.37,1289781,762759

2023-06-08 20:30:00,108.18,1151574,712849

2023-06-08 20:00:00,108.19,372368,667031

2023-06-08 19:30:00,108.33,427520,671081

2023-06-08 19:00:00,108.435,528467,674988

2023-06-08 18:30:00,108.20,451965,675405

2023-06-08 18:00:00,107.82,276143,673517

2023-06-08 17:30:00,107.68,552044,686791

2023-06-08 17:00:00,107.55,917516,684985

2023-06-08 16:30:00,106.27,1308712,660593

2023-06-08 16:00:00,108.11,562426,630953

2023-06-08 15:30:00,108.295,451189,652560

2023-06-08 15:00:00,108.72,498848,738197

2023-06-08 14:30:00,108.37,884505,792026

2023-06-07 20:30:00,108.47,1768332,765367

2023-06-07 20:00:00,108.495,541131,665836

2023-06-07 19:30:00,108.69,464306,651930

2023-06-07 19:00:00,108.68,433110,643891

2023-06-07 18:30:00,108.64,486132,640824

2023-06-07 18:00:00,108.48,534709,633708

2023-06-07 17:30:00,108.72,423645,621273

2023-06-07 17:00:00,108.83,475265,619250

2023-06-07 16:30:00,108.74,524949,618507

2023-06-07 16:00:00,108.68,551642,630628

2023-06-07 15:30:00,108.73,864103,636401

2023-06-07 15:00:00,108.35,886530,647875

2023-06-07 14:30:00,108.19,1735744,664429

2023-06-06 20:30:00,106.15,1306281,577413

2023-06-06 20:00:00,106.10,484633,522121

2023-06-06 19:30:00,105.79,275357,509841

2023-06-06 19:00:00,105.75,332551,515002

2023-06-06 18:30:00,105.625,343713,516556

2023-06-06 18:00:00,105.6826,387100,511056

2023-06-06 17:30:00,105.70,379404,506155

2023-06-06 17:00:00,105.57,348183,513244

2023-06-06 16:30:00,105.7785,393289,542299

2023-06-06 16:00:00,105.91,464122,565844

2023-06-06 15:30:00,105.88,706772,592570

2023-06-06 15:00:00,105.51,638233,632134

2023-06-06 14:30:00,104.39,1036206,694610

2023-06-05 20:30:00,105.25,1134843,663034

2023-06-05 20:00:00,105.35,430509,614659

2023-06-05 19:30:00,105.65,476895,622418

2023-06-05 19:00:00,105.77,300431,608830

2023-06-05 18:30:00,105.91,352785,623274

2023-06-05 18:00:00,105.88,355853,625719

2023-06-05 17:30:00,106.18,261208,641528

2023-06-05 17:00:00,106.078,313590,648249

2023-06-05 16:30:00,105.83,485741,660205

2023-06-05 16:00:00,105.5175,784005,679113

2023-06-05 15:30:00,105.57,746473,663709

2023-06-05 15:00:00,105.68,865004,709695

2023-06-05 14:30:00,106.59,1300232,746941

2023-06-02 20:30:00,105.73,1575374,691723

2023-06-02 20:00:00,105.79,562565,614196

2023-06-02 19:30:00,105.80,409226,601713

2023-06-02 19:00:00,105.87,546884,593221

2023-06-02 18:30:00,105.94,273081,586068

2023-06-02 18:00:00,106.01,517087,594273

2023-06-02 17:30:00,105.79,389458,596748

2023-06-02 17:00:00,105.43,592998,606106

2023-06-02 16:30:00,105.65,362010,610499

2023-06-02 16:00:00,105.58,492934,636526

2023-06-02 15:30:00,105.54,769365,664532

2023-06-02 15:00:00,105.00,552944,690953

2023-06-02 14:30:00,104.93,1436263,790324

2023-06-01 20:30:00,103.37,1423693,727501

2023-06-01 20:00:00,103.63,471957,688168

2023-06-01 19:30:00,104.01,412473,700007

2023-06-01 19:00:00,104.16,375320,698631

2023-06-01 18:30:00,104.39,281854,692289

2023-06-01 18:00:00,104.40,439586,695202

2023-06-01 17:30:00,104.30,396153,687062

2023-06-01 17:00:00,104.34,554213,683893

2023-06-01 16:30:00,103.56,529823,668378

2023-06-01 16:00:00,103.43,658891,664423

2023-06-01 15:30:00,102.8196,752422,660366

2023-06-01 15:00:00,101.8173,913017,680426

2023-06-01 14:30:00,101.49,1165688,693868

2023-05-31 20:30:00,102.29,2043507,646584

2023-05-31 20:00:00,102.095,493917,533795

2023-05-31 19:30:00,101.86,833696,528123

2023-05-31 19:00:00,102.095,649542,496802

2023-05-31 18:30:00,102.28,391841,480960

2023-05-31 18:00:00,102.12,280182,473620

2023-05-31 17:30:00,102.17,325546,485414

2023-05-31 17:00:00,102.33,317485,504126

2023-05-31 16:30:00,102.36,348632,516374

2023-05-31 16:00:00,102.50,321487,535884

2023-05-31 15:30:00,102.64,470494,558734

2023-05-31 15:00:00,102.585,598037,600108

2023-05-31 14:30:00,102.54,1053314,637409

2023-05-30 20:30:00,104.02,1114659,594370

2023-05-30 20:00:00,103.72,456415,554138

2023-05-30 19:30:00,103.46,351675,560907

2023-05-30 19:00:00,103.405,408835,556507

2023-05-30 18:30:00,103.42,363882,547236

2023-05-30 18:00:00,103.15,411910,544381

2023-05-30 17:30:00,103.63,281753,538941

2023-05-30 17:00:00,103.53,457091,544186

2023-05-30 16:30:00,103.875,606227,547664

2023-05-30 16:00:00,103.56,501199,549679

2023-05-30 15:30:00,103.155,641278,549847

2023-05-30 15:00:00,103.27,664244,560852

2023-05-30 14:30:00,103.32,1091103,581350

2023-05-26 20:30:00,104.99,1157544,533843

2023-05-26 20:00:00,104.98,407740,480844

2023-05-26 19:30:00,105.26,511167,476213

2023-05-26 19:00:00,105.21,557958,466765

2023-05-26 18:30:00,104.96,285676,450112

2023-05-26 18:00:00,105.11,269763,454382

2023-05-26 17:30:00,105.21,321060,466099

2023-05-26 17:00:00,105.33,330319,479329

2023-05-26 16:30:00,105.21,360426,493882

2023-05-26 16:00:00,105.29,509259,514906

2023-05-26 15:30:00,105.46,636455,523013

2023-05-26 15:00:00,106.47,503707,555471

2023-05-26 14:30:00,106.30,806364,620442

2023-05-25 20:30:00,105.62,971709,599669

2023-05-25 20:00:00,105.68,378499,562890

2023-05-25 19:30:00,105.63,362552,563259

2023-05-25 19:00:00,106.01,338284,559357

2023-05-25 18:30:00,106.075,369444,558052

2023-05-25 18:00:00,106.15,308160,563950

2023-05-25 17:30:00,105.93,349730,573091

2023-05-25 17:00:00,105.765,445516,588870

2023-05-25 16:30:00,105.17,519511,598322

2023-05-25 16:00:00,105.51,548621,637659

2023-05-25 15:30:00,105.92,675777,661417

2023-05-25 15:00:00,105.67,630862,709684

2023-05-25 14:30:00,105.41,1123326,758382

2023-05-24 20:30:00,107.54,1478281,709650

2023-05-24 20:00:00,107.65,494756,660466

2023-05-24 19:30:00,107.1925,420028,666890

2023-05-24 19:00:00,107.345,384041,666822

2023-05-24 18:30:00,107.44,304015,671192

2023-05-24 18:00:00,107.20,318714,692282

2023-05-24 17:30:00,107.4732,457916,698573

2023-05-24 17:00:00,107.79,445272,716991

2023-05-24 16:30:00,108.26,586411,734373

2023-05-24 16:00:00,107.89,587293,756841

2023-05-24 15:30:00,107.9868,1109574,779507

2023-05-24 15:00:00,107.28,904989,801562

2023-05-24 14:30:00,106.78,1399778,858407

2023-05-23 20:30:00,106.45,1361335,802198

2023-05-23 20:00:00,106.83,392350,753035

2023-05-23 19:30:00,106.73,740520,751313

2023-05-23 19:00:00,106.63,591107,723746

2023-05-23 18:30:00,107.30,419012,712106

2023-05-23 18:00:00,107.47,449590,703716

2023-05-23 17:30:00,107.6292,620373,697944

2023-05-23 17:00:00,107.81,413070,689995

2023-05-23 16:30:00,107.5539,734190,687155

2023-05-23 16:00:00,107.88,706004,684478

2023-05-23 15:30:00,107.60,923428,681830

2023-05-23 15:00:00,106.87,927285,685992

2023-05-23 14:30:00,106.97,1440405,705818

2023-05-22 20:30:00,104.94,1757652,631339

2023-05-22 20:00:00,105.48,556645,534326

2023-05-22 19:30:00,106.16,623896,519940

2023-05-22 19:00:00,106.13,366513,496047

2023-05-22 18:30:00,106.215,327027,489556

2023-05-22 18:00:00,106.17,416507,495799

2023-05-22 17:30:00,106.12,293156,491840

2023-05-22 17:00:00,106.20,363009,510082

2023-05-22 16:30:00,106.2182,501145,533509

2023-05-22 16:00:00,106.36,370462,531986

2023-05-22 15:30:00,106.48,694034,548402

2023-05-22 15:00:00,106.87,666292,597508

2023-05-22 14:30:00,106.38,985849,645141

2023-05-19 20:30:00,106.26,1224672,610957

2023-05-19 20:00:00,106.105,323229,553882

2023-05-19 19:30:00,106.37,302459,555153

2023-05-19 19:00:00,106.196,340849,553860

2023-05-19 18:30:00,106.135,265500,552717

2023-05-19 18:00:00,106.25,269157,555549

2023-05-19 17:30:00,106.69,420672,568881

2023-05-19 17:00:00,106.42,357122,568706

2023-05-19 16:30:00,106.282,566772,578588

2023-05-19 16:00:00,106.18,714415,584021

2023-05-19 15:30:00,106.82,478309,578733

2023-05-19 15:00:00,106.95,616695,603817

2023-05-19 14:30:00,106.905,1430623,634438

2023-05-18 20:30:00,105.77,1380797,572974

2023-05-18 20:00:00,105.5223,473082,509574

2023-05-18 19:30:00,105.5643,368553,516813

2023-05-18 19:00:00,105.34,342290,525323

2023-05-18 18:30:00,104.91,283066,538513

2023-05-18 18:00:00,104.92,323698,548273

2023-05-18 17:30:00,105.27,307986,553667

2023-05-18 17:00:00,105.16,469142,568891

2023-05-18 16:30:00,105.06,418036,578467

2023-05-18 16:00:00,105.31,505361,614289

2023-05-18 15:30:00,105.54,648261,635189

2023-05-18 15:00:00,105.01,635099,685862

2023-05-18 14:30:00,104.575,854562,752030

2023-05-17 20:30:00,104.75,1076007,732508

2023-05-17 20:00:00,104.815,508666,684011

2023-05-17 19:30:00,104.765,429805,675813

2023-05-17 19:00:00,104.87,581656,670413

2023-05-17 18:30:00,105.17,496213,653051

2023-05-17 18:00:00,104.6802,540135,644051

2023-05-17 17:30:00,104.86,429475,643993

2023-05-17 17:00:00,104.71,404594,657410

2023-05-17 16:30:00,104.4671,536357,687029

2023-05-17 16:00:00,104.21,612784,728447

2023-05-17 15:30:00,103.71,955354,765322

2023-05-17 15:00:00,103.76,818865,819292

2023-05-17 14:30:00,103.37,1408352,911620

2023-05-16 20:30:00,102.52,1627625,842986

2023-05-16 20:00:00,102.73,561739,759772

2023-05-16 19:30:00,102.73,348551,745936

2023-05-16 19:00:00,102.65,385684,744122

2023-05-16 18:30:00,102.64,348810,743572

2023-05-16 18:00:00,102.81,321231,759681

2023-05-16 17:30:00,102.70,361205,764795

2023-05-16 17:00:00,102.46,539262,776862

2023-05-16 16:30:00,102.52,630735,769037

2023-05-16 16:00:00,102.38,848885,774733

2023-05-16 15:30:00,102.42,1157627,770064

2023-05-16 15:00:00,103.19,1165900,774001

2023-05-16 14:30:00,103.60,1764904,790364

2023-05-15 20:30:00,105.07,2203797,701757

2023-05-15 20:00:00,105.045,378830,578262

2023-05-15 19:30:00,105.22,379415,582898

2023-05-15 19:00:00,105.155,354202,585742

2023-05-15 18:30:00,105.325,321342,589846

2023-05-15 18:00:00,105.36,377437,596026

2023-05-15 17:30:00,105.82,590439,603693

2023-05-15 17:00:00,105.46,397948,595757

2023-05-15 16:30:00,105.46,542209,623656

2023-05-15 16:00:00,105.46,421883,633457

2023-05-15 15:30:00,105.50,716177,649230

2023-05-15 15:00:00,105.37,778856,689264

2023-05-15 14:30:00,105.15,1216683,771491

2023-05-12 20:30:00,105.71,1411334,749708

2023-05-12 20:00:00,105.40,435804,700295

2023-05-12 19:30:00,105.29,351370,719774

2023-05-12 19:00:00,105.12,448372,744551

2023-05-12 18:30:00,105.02,422067,751413

2023-05-12 18:00:00,105.30,415770,757734

2023-05-12 17:30:00,105.34,414035,793689

2023-05-12 17:00:00,105.425,492453,798709

